1640|ISE|Lily|82|57|98|79|316|79.00
1641|ECE|Heather|65|84|36|98|283|70.75
1642|EEE|Una|95|35|35|96|261|65.25
1643|CIVIL89|Heather|89|46|98|80|313|78.25
1644|ECE|Wanda|84|86|99|91|360|90.00
1645|CSE|Kylie|88|52|79|90|309|77.25
1646|ISE|Lillian|69|44|79|75|267|66.75
1647|ECE|Zoe|73|42|78|88|281|70.25
1648|EEE|Leah|77|54|92|97|320|80.00
1649|CIVIL78|Maria|78|55|64|86|283|70.75
1650|ECE|Lisa|98|81|69|97|345|86.25
1651|CSE|Audrey|62|61|97|78|298|74.50
1652|ISE|Grace|93|90|64|86|333|83.25
1653|ECE|Caroline|94|75|98|92|359|89.75
1654|EEE|Vanessa|85|84|42|87|298|74.50
1655|CIVIL89|Hannah|89|89|38|71|287|71.75
1656|ECE|Jennifer|87|73|56|83|299|74.75
1657|CSE|Claire|68|62|84|81|295|73.75
1658|ISE|Deirdre|69|46|85|70|270|67.50
1659|ECE|Donna|94|65|36|74|269|67.25
1660|EEE|Claire|63|57|55|83|258|64.50
1661|CIVIL98|Lauren|98|49|55|88|290|72.50
1662|ECE|Molly|71|51|75|93|290|72.50
1663|CSE|Rebecca|84|87|91|97|359|89.75
1664|ISE|Sally|72|81|62|78|293|73.25
1665|ECE|Melanie|79|44|41|70|234|58.50
1666|EEE|Kylie|99|41|44|87|271|67.75
1667|CIVIL62|Audrey|62|83|79|94|318|79.50
1668|ECE|Theresa|72|48|99|93|312|78.00
1669|CSE|Irene|71|55|91|90|307|76.75
1670|ISE|Caroline|93|49|97|88|327|81.75
1671|ECE|Ava|70|55|47|82|254|63.50
1672|EEE|Melanie|86|69|42|94|291|72.75
1673|CIVIL65|Amanda|65|88|98|76|327|81.75
1674|ECE|Sally|96|65|81|79|321|80.25
1675|CSE|Heather|91|89|72|96|348|87.00
1676|ISE|Una|62|38|78|98|276|69.00
1677|ECE|Diana|95|82|37|89|303|75.75
1678|EEE|Donna|62|50|58|74|244|61.00
1679|CIVIL79|Faith|79|70|94|89|332|83.00
1680|ECE|Kimberly|74|38|61|93|266|66.50
1681|CSE|Grace|60|60|71|75|266|66.50
1682|ISE|Rose|69|74|70|88|301|75.25
1683|ECE|Theresa|82|87|63|71|303|75.75
1684|EEE|Yvonne|77|39|53|72|241|60.25
1685|CIVIL86|Fiona|86|87|96|91|360|90.00
1686|ECE|Sally|93|66|56|70|285|71.25
1687|CSE|Gabrielle|94|81|77|73|325|81.25
1688|ISE|Sarah|76|47|57|71|251|62.75
1689|ECE|Madeleine|87|81|39|74|281|70.25
1690|EEE|Jessica|92|46|96|95|329|82.25
1691|CIVIL94|Jane|94|36|57|92|279|69.75
1692|ECE|Caroline|79|73|74|86|312|78.00
1693|CSE|Lauren|74|88|43|74|279|69.75
1694|ISE|Gabrielle|65|81|90|85|321|80.25
1695|ECE|Bella|82|66|82|91|321|80.25
1696|EEE|Anne|83|54|40|88|265|66.25
1697|CIVIL86|Michelle|86|55|84|80|305|76.25
1698|ECE|Deirdre|71|76|99|97|343|85.75
1699|CSE|Amelia|76|73|78|86|313|78.25
1700|ISE|Julia|95|71|71|78|315|78.75
1701|ECE|Abigail|63|66|45|71|245|61.25
1702|EEE|Diana|90|79|40|78|287|71.75
1703|CIVIL63|Wanda|63|87|65|84|299|74.75
1704|ECE|Sue|88|51|96|92|327|81.75
1705|CSE|Karen|76|87|82|96|341|85.25
1706|ISE|Jessica|69|47|73|93|282|70.50
1707|ECE|Donna|93|67|87|79|326|81.50
1708|EEE|Joanne|82|61|42|81|266|66.50
1709|CIVIL75|Megan|75|38|70|80|263|65.75
1710|ECE|Jessica|75|59|37|90|261|65.25
1711|CSE|Vanessa|87|49|62|97|295|73.75
1712|ISE|Felicity|71|87|67|80|305|76.25
1713|ECE|Carolyn|61|47|78|93|279|69.75
1714|EEE|Lisa|88|62|80|99|329|82.25
1715|CIVIL61|Megan|61|69|48|94|272|68.00
1716|ECE|Ava|80|57|35|83|255|63.75
1717|CSE|Sarah|93|85|57|78|313|78.25
1718|ISE|Sonia|89|75|68|85|317|79.25
1719|ECE|Heather|92|74|85|77|328|82.00
1720|EEE|Heather|71|89|37|94|291|72.75
1721|CIVIL95|Mary|95|59|71|97|322|80.50
1722|ECE|Anne|81|74|43|72|270|67.50
1723|CSE|Rachel|62|84|88|98|332|83.00
1724|ISE|Irene|85|82|57|78|302|75.50
1725|ECE|Madeleine|92|39|47|76|254|63.50
1726|EEE|Rachel|76|40|44|95|255|63.75
1727|CIVIL63|Megan|63|62|69|85|279|69.75
1728|ECE|Wanda|73|69|56|85|283|70.75
1729|CSE|Emma|86|50|37|97|270|67.50
1730|ISE|Olivia|89|46|98|86|319|79.75
1731|ECE|Karen|94|62|49|82|287|71.75
1732|EEE|Theresa|92|51|75|86|304|76.00
1733|CIVIL99|Abigail|99|62|91|96|348|87.00
1734|ECE|Wanda|72|77|81|85|315|78.75
1735|CSE|Caroline|84|36|73|97|290|72.50
1736|ISE|Diana|79|57|38|86|260|65.00
1737|ECE|Diana|76|90|71|79|316|79.00
1738|EEE|Bella|74|55|73|97|299|74.75
1739|CIVIL94|Molly|94|83|85|71|333|83.25
1740|ECE|Tracey|85|49|97|72|303|75.75
1741|CSE|Bella|66|61|79|97|303|75.75
1742|ISE|Heather|92|80|37|83|292|73.00
1743|ECE|Diane|72|75|87|84|318|79.50
1744|EEE|Gabrielle|83|80|54|79|296|74.00
1745|CIVIL93|Amanda|93|43|89|74|299|74.75
1746|ECE|Nicola|75|73|72|85|305|76.25
1747|CSE|Jasmine|66|50|46|93|255|63.75
1748|ISE|Chloe|75|64|38|71|248|62.00
1749|ECE|Yvonne|93|52|90|92|327|81.75
1750|EEE|Felicity|72|40|66|98|276|69.00
1751|CIVIL83|Sophie|83|78|67|90|318|79.50
1752|ECE|Katherine|66|74|75|99|314|78.50
1753|CSE|Carolyn|95|47|94|79|315|78.75
1754|ISE|Irene|63|41|77|76|257|64.25
1755|ECE|Karen|60|66|84|70|280|70.00
1756|EEE|Leah|83|77|55|86|301|75.25
1757|CIVIL90|Lily|90|61|55|80|286|71.50
1758|ECE|Heather|84|70|85|82|321|80.25
1759|CSE|Audrey|74|79|71|91|315|78.75
1760|ISE|Fiona|99|38|66|76|279|69.75
1761|ECE|Vanessa|60|53|68|81|262|65.50
1762|EEE|Emily|86|82|69|97|334|83.50
1763|CIVIL93|Sally|93|66|74|83|316|79.00
1764|ECE|Joanne|93|79|82|71|325|81.25
1765|CSE|Una|86|55|69|82|292|73.00
1766|ISE|Vanessa|72|67|85|79|303|75.75
1767|ECE|Melanie|95|38|46|90|269|67.25
1768|EEE|Emma|91|51|45|73|260|65.00
1769|CIVIL62|Abigail|62|74|40|81|257|64.25
1770|ECE|Joanne|98|55|36|99|288|72.00
1771|CSE|Rose|81|80|42|85|288|72.00
1772|ISE|Zoe|75|75|77|87|314|78.50
1773|ECE|Nicola|86|50|92|79|307|76.75
1774|EEE|Julia|90|38|81|90|299|74.75
1775|CIVIL81|Natalie|81|58|48|71|258|64.50
1776|ECE|Angela|96|73|36|71|276|69.00
1777|CSE|Fiona|95|53|54|86|288|72.00
1778|ISE|Michelle|69|52|61|97|279|69.75
1779|ECE|Rachel|63|40|58|79|240|60.00
1780|EEE|Vanessa|72|67|93|80|312|78.00
1781|CIVIL90|Deirdre|90|84|69|76|319|79.75
1782|ECE|Sue|73|38|55|93|259|64.75
1783|CSE|Amy|77|37|63|97|274|68.50
1784|ISE|Anna|74|38|85|96|293|73.25
1785|ECE|Rebecca|65|45|64|71|245|61.25
1786|EEE|Stephanie|98|62|49|70|279|69.75
1787|CIVIL99|Joan|99|77|37|84|297|74.25
1788|ECE|Joan|86|76|84|94|340|85.00
1789|CSE|Anne|84|68|36|90|278|69.50
1790|ISE|Diana|64|64|95|94|317|79.25
1791|ECE|Molly|85|53|68|83|289|72.25
1792|EEE|Jane|97|42|80|98|317|79.25
1793|CIVIL73|Elizabeth|73|72|36|81|262|65.50
1794|ECE|Irene|99|71|89|76|335|83.75
1795|CSE|Lauren|77|36|47|89|249|62.25
1796|ISE|Rose|79|40|81|95|295|73.75
1797|ECE|Rachel|96|55|39|96|286|71.50
1798|EEE|Fiona|64|90|85|89|328|82.00
1799|CIVIL66|Diana|66|61|59|75|261|65.25
1800|ECE|Audrey|91|44|63|98|296|74.00
1801|CSE|Amanda|73|56|85|86|300|75.00
1802|ISE|Mary|78|51|55|78|262|65.50
1803|ECE|Megan|82|53|83|97|315|78.75
1804|EEE|Penelope|60|69|93|80|302|75.50
1805|CIVIL73|Faith|73|72|68|97|310|77.50
1806|ECE|Fiona|70|55|75|92|292|73.00
1807|CSE|Sarah|65|67|70|90|292|73.00
1808|ISE|Amy|73|41|92|84|290|72.50
1809|ECE|Sue|92|86|88|97|363|90.75
1810|EEE|Sophie|72|81|37|84|274|68.50
1811|CIVIL72|Sophie|72|82|60|73|287|71.75
1812|ECE|Yvonne|98|41|75|80|294|73.50
1813|CSE|Caroline|74|58|86|76|294|73.50
1814|ISE|Anna|99|63|83|93|338|84.50
1815|ECE|Zoe|73|77|54|90|294|73.50
1816|EEE|Andrea|74|82|56|85|297|74.25
1817|CIVIL64|Melanie|64|62|94|73|293|73.25
1818|ECE|Virginia|64|74|54|78|270|67.50
1819|CSE|Amanda|70|78|76|87|311|77.75
1820|ISE|Grace|67|76|83|80|306|76.50
1821|ECE|Stephanie|67|74|97|89|327|81.75
1822|EEE|Katherine|97|47|53|90|287|71.75
1823|CIVIL96|Theresa|96|39|69|99|303|75.75
1824|ECE|Olivia|93|84|67|98|342|85.50
1825|CSE|Michelle|86|35|90|70|281|70.25
1826|ISE|Penelope|86|39|51|71|247|61.75
1827|ECE|Mary|87|37|39|94|257|64.25
1828|EEE|Stephanie|87|68|74|79|308|77.00
1829|CIVIL78|Emma|78|59|67|88|292|73.00
1830|ECE|Samantha|99|81|54|72|306|76.50
1831|CSE|Claire|84|41|95|83|303|75.75
1832|ISE|Molly|61|67|92|81|301|75.25
1833|ECE|Michelle|87|86|57|85|315|78.75
1834|EEE|Sonia|62|87|88|70|307|76.75
1835|CIVIL95|Ruth|95|82|36|90|303|75.75
1836|ECE|Tracey|91|36|40|74|241|60.25
1837|CSE|Leah|88|43|82|99|312|78.00
1838|ISE|Maria|87|84|79|93|343|85.75
1839|ECE|Rebecca|62|41|60|96|259|64.75
1840|EEE|Hannah|94|85|64|98|341|85.25
1841|CIVIL79|Alexandra|79|47|53|73|252|63.00
1842|ECE|Dorothy|97|86|99|86|368|92.00
1843|CSE|Chloe|82|83|79|76|320|80.00
1844|ISE|Diana|85|87|81|94|347|86.75
1845|ECE|Natalie|94|87|79|78|338|84.50
1846|EEE|Rose|83|47|93|84|307|76.75
1847|CIVIL89|Sue|89|85|48|70|292|73.00
1848|ECE|Joan|86|48|77|96|307|76.75
1849|CSE|Yvonne|63|78|96|81|318|79.50
1850|ISE|Ava|99|73|91|88|351|87.75
1851|ECE|Alison|75|52|55|89|271|67.75
1852|EEE|Megan|89|82|68|77|316|79.00
1853|CIVIL91|Olivia|91|46|96|96|329|82.25
1854|ECE|Alison|80|78|66|98|322|80.50
1855|CSE|Lily|87|58|45|98|288|72.00
1856|ISE|Heather|81|90|45|98|314|78.50
1857|ECE|Lillian|61|49|80|94|284|71.00
1858|EEE|Ruth|76|60|36|87|259|64.75
1859|CIVIL69|Theresa|69|62|41|93|265|66.25
1860|ECE|Vanessa|98|53|60|93|304|76.00
1861|CSE|Audrey|61|90|91|78|320|80.00
1862|ISE|Katherine|91|45|97|95|328|82.00
1863|ECE|Jane|87|63|90|99|339|84.75
1864|EEE|Abigail|65|52|85|85|287|71.75
1865|CIVIL60|Sue|60|36|42|90|228|57.00
1866|ECE|Katherine|63|61|97|93|314|78.50
1867|CSE|Olivia|81|72|48|82|283|70.75
1868|ISE|Deirdre|72|49|76|73|270|67.50
1869|ECE|Penelope|84|56|58|95|293|73.25
1870|EEE|Lauren|87|73|46|93|299|74.75
1871|CIVIL83|Amelia|83|84|36|90|293|73.25
1872|ECE|Pippa|72|77|81|73|303|75.75
1873|CSE|Caroline|97|62|91|72|322|80.50
1874|ISE|Carolyn|88|50|86|72|296|74.00
1875|ECE|Grace|63|72|93|96|324|81.00
1876|EEE|Abigail|90|62|72|70|294|73.50
1877|CIVIL60|Lauren|60|75|47|85|267|66.75
1878|ECE|Tracey|71|75|78|70|294|73.50
1879|CSE|Wanda|81|68|73|84|306|76.50
1880|ISE|Leah|98|89|74|90|351|87.75
1881|ECE|Audrey|86|66|61|95|308|77.00
1882|EEE|Olivia|84|61|83|96|324|81.00
1883|CIVIL65|Diana|65|74|63|90|292|73.00
1884|ECE|Kylie|77|52|57|89|275|68.75
1885|CSE|Lily|67|71|82|75|295|73.75
1886|ISE|Faith|81|90|54|83|308|77.00
1887|ECE|Hannah|66|37|76|98|277|69.25
1888|EEE|Faith|74|65|86|96|321|80.25
1889|CIVIL84|Molly|84|58|84|74|300|75.00
1890|ECE|Rachel|99|60|67|95|321|80.25
1891|CSE|Caroline|78|47|81|85|291|72.75
1892|ISE|Kimberly|99|43|71|78|291|72.75
1893|ECE|Alexandra|77|52|52|81|262|65.50
1894|EEE|Jan|98|79|91|97|365|91.25
1895|CIVIL95|Donna|95|69|85|70|319|79.75
1896|ECE|Grace|85|77|73|79|314|78.50
1897|CSE|Mary|95|45|75|81|296|74.00
1898|ISE|Audrey|62|90|46|77|275|68.75
1899|ECE|Heather|62|65|74|77|278|69.50
1900|EEE|Alison|62|51|86|90|289|72.25
1901|CIVIL78|Felicity|78|39|50|95|262|65.50
1902|ECE|Jennifer|84|45|82|74|285|71.25
1903|CSE|Samantha|90|70|81|99|340|85.00
1904|ISE|Sonia|84|57|83|92|316|79.00
1905|ECE|Irene|78|85|55|74|292|73.00
1906|EEE|Maria|70|38|41|82|231|57.75
1907|CIVIL87|Samantha|87|80|35|95|297|74.25
1908|ECE|Katherine|81|35|78|86|280|70.00
1909|CSE|Jessica|80|88|54|79|301|75.25
1910|ISE|Andrea|70|47|72|70|259|64.75
1911|ECE|Anna|92|56|59|98|305|76.25
1912|EEE|Gabrielle|67|61|66|79|273|68.25
1913|CIVIL71|Lauren|71|55|42|78|246|61.50
1914|ECE|Kimberly|60|69|71|79|279|69.75
1915|CSE|Karen|67|39|45|87|238|59.50
1916|ISE|Deirdre|76|58|71|80|285|71.25
1917|ECE|Rose|62|51|66|71|250|62.50
1918|EEE|Abigail|62|68|62|95|287|71.75
1919|CIVIL74|Melanie|74|55|54|78|261|65.25
1920|ECE|Zoe|81|61|42|90|274|68.50
1921|CSE|Theresa|61|67|98|98|324|81.00
1922|ISE|Donna|83|79|76|72|310|77.50
1923|ECE|Dorothy|98|53|95|74|320|80.00
1924|EEE|Penelope|89|70|72|79|310|77.50
1925|CIVIL75|Lisa|75|54|62|95|286|71.50
1926|ECE|Jennifer|80|57|93|74|304|76.00
1927|CSE|Olivia|62|66|35|86|249|62.25
1928|ISE|Diana|84|85|46|73|288|72.00
1929|ECE|Amanda|69|45|49|86|249|62.25
1930|EEE|Rebecca|74|49|37|84|244|61.00
1931|CIVIL89|Virginia|89|45|47|88|269|67.25
1932|ECE|Jasmine|94|43|63|96|296|74.00
1933|CSE|Sarah|99|82|63|76|320|80.00
1934|ISE|Jane|91|49|89|76|305|76.25
1935|ECE|Amy|83|55|80|88|306|76.50
1936|EEE|Lauren|84|56|69|84|293|73.25
1937|CIVIL81|Diane|81|38|83|75|277|69.25
1938|ECE|Felicity|75|42|94|92|303|75.75
1939|CSE|Lisa|65|73|96|74|308|77.00
1940|ISE|Melanie|85|38|61|76|260|65.00
1941|ECE|Madeleine|77|56|64|77|274|68.50
1942|EEE|Dorothy|87|42|93|99|321|80.25
1943|CIVIL86|Lillian|86|65|56|81|288|72.00
1944|ECE|Claire|91|79|91|80|341|85.25
1945|CSE|Sophie|74|75|83|85|317|79.25
1946|ISE|Samantha|95|71|82|92|340|85.00
1947|ECE|Sonia|80|45|66|98|289|72.25
1948|EEE|Bernadette|71|49|76|77|273|68.25
1949|CIVIL60|Sue|60|45|38|81|224|56.00
1950|ECE|Alexandra|72|62|42|82|258|64.50
1951|CSE|Victoria|60|43|49|72|224|56.00
1952|ISE|Wendy|64|35|84|85|268|67.00
1953|ECE|Bernadette|92|82|80|90|344|86.00
1954|EEE|Olivia|95|45|59|79|278|69.50
1955|CIVIL88|Joan|88|52|77|81|298|74.50
1956|ECE|Ella|85|76|99|70|330|82.50
1957|CSE|Alexandra|65|82|71|83|301|75.25
1958|ISE|Heather|82|49|48|76|255|63.75
1959|ECE|Lily|79|80|40|89|288|72.00
1960|EEE|Pippa|76|42|82|73|273|68.25
1961|CIVIL89|Bella|89|78|55|78|300|75.00
1962|ECE|Ruth|86|87|48|71|292|73.00
1963|CSE|Penelope|68|49|69|81|267|66.75
1964|ISE|Ella|95|51|66|89|301|75.25
1965|ECE|Lauren|84|39|45|76|244|61.00
1966|EEE|Mary|68|81|87|88|324|81.00
1967|CIVIL61|Ruth|61|51|68|77|257|64.25
1968|ECE|Wanda|72|52|61|87|272|68.00
1969|CSE|Diana|71|66|37|81|255|63.75
1970|ISE|Donna|66|54|42|94|256|64.00
1971|ECE|Mary|90|43|63|76|272|68.00
1972|EEE|Sonia|69|59|93|84|305|76.25
1973|CIVIL84|Sue|84|62|89|97|332|83.00
1974|ECE|Diana|84|79|90|74|327|81.75
1975|CSE|Hannah|61|88|82|70|301|75.25
1976|ISE|Elizabeth|89|48|67|85|289|72.25
1977|ECE|Stephanie|79|35|70|90|274|68.50
1978|EEE|Donna|78|66|71|97|312|78.00
1979|CIVIL72|Fiona|72|90|46|73|281|70.25
1980|ECE|Theresa|97|87|73|76|333|83.25
1981|CSE|Sue|95|64|49|75|283|70.75
1982|ISE|Carolyn|79|88|77|76|320|80.00
1983|ECE|Katherine|97|87|84|90|358|89.50
1984|EEE|Sonia|94|36|82|96|308|77.00
1985|CIVIL71|Amanda|71|67|62|91|291|72.75
1986|ECE|Felicity|86|73|73|90|322|80.50
1987|CSE|Karen|88|43|56|75|262|65.50
1988|ISE|Leah|82|88|59|89|318|79.50
1989|ECE|Tracey|82|53|99|71|305|76.25
1990|EEE|Joanne|67|52|95|73|287|71.75
1991|CIVIL61|Amanda|61|53|37|92|243|60.75
1992|ECE|Hannah|82|77|56|93|308|77.00
1993|CSE|Fiona|88|42|56|94|280|70.00
1994|ISE|Melanie|92|62|81|74|309|77.25
1995|ECE|Maria|67|49|44|95|255|63.75
1996|EEE|Lauren|64|65|89|86|304|76.00
1997|CIVIL77|Jan|77|39|74|90|280|70.00
1998|ECE|Ruth|87|50|54|86|277|69.25
1999|CSE|Abigail|87|73|68|83|311|77.75
2000|ISE|Dorothy|62|52|87|73|274|68.50
2001|ECE|Amelia|68|77|59|79|283|70.75
2002|EEE|Vanessa|82|80|45|90|297|74.25
2003|CIVIL71|Zoe|71|63|59|91|284|71.00
2004|ECE|Wendy|70|78|93|98|339|84.75
2005|CSE|Alexandra|96|44|50|99|289|72.25
2006|ISE|Olivia|84|71|56|89|300|75.00
2007|ECE|Lauren|67|88|52|93|300|75.00
2008|EEE|Mary|71|40|51|87|249|62.25
2009|CIVIL83|Vanessa|83|65|80|78|306|76.50
2010|ECE|Joanne|82|79|41|94|296|74.00
2011|CSE|Anna|90|83|36|93|302|75.50
2012|ISE|Victoria|72|35|39|81|227|56.75
2013|ECE|Wanda|83|55|68|87|293|73.25
2014|EEE|Virginia|66|78|86|74|304|76.00
2015|CIVIL71|Maria|71|85|53|99|308|77.00
2016|ECE|Heather|90|64|40|99|293|73.25
2017|CSE|Andrea|65|65|93|83|306|76.50
2018|ISE|Zoe|80|45|95|85|305|76.25
2019|ECE|Kimberly|83|37|73|82|275|68.75
2020|EEE|Kimberly|81|83|82|74|320|80.00
2021|CIVIL92|Amelia|92|74|46|89|301|75.25
2022|ECE|Amanda|88|83|66|90|327|81.75
2023|CSE|Amanda|83|57|63|89|292|73.00
2024|ISE|Natalie|68|49|79|78|274|68.50
2025|ECE|Gabrielle|74|42|89|71|276|69.00
2026|EEE|Madeleine|63|45|95|81|284|71.00
2027|CIVIL63|Lauren|63|69|97|83|312|78.00
2028|ECE|Natalie|76|48|37|86|247|61.75
2029|CSE|Chloe|87|65|91|75|318|79.50
2030|ISE|Emily|79|56|43|86|264|66.00
2031|ECE|Alexandra|63|42|89|76|270|67.50
2032|EEE|Lillian|84|59|76|88|307|76.75
2033|CIVIL92|Deirdre|92|43|37|71|243|60.75
2034|ECE|Claire|81|74|76|75|306|76.50
2035|CSE|Faith|86|84|46|80|296|74.00
2036|ISE|Chloe|99|58|43|98|298|74.50
2037|ECE|Andrea|72|51|84|79|286|71.50
2038|EEE|Amy|69|58|40|90|257|64.25
2039|CIVIL91|Ruth|91|82|51|90|314|78.50
2040|ECE|Claire|62|49|88|89|288|72.00
2041|CSE|Sonia|82|60|78|96|316|79.00
2042|ISE|Lisa|96|61|60|97|314|78.50
2043|ECE|Irene|94|55|60|84|293|73.25
2044|EEE|Maria|85|73|37|99|294|73.50
2045|CIVIL70|Kimberly|70|82|39|75|266|66.50
2046|ECE|Deirdre|72|39|41|87|239|59.75
2047|CSE|Ella|92|80|84|90|346|86.50
2048|ISE|Molly|80|78|72|90|320|80.00
2049|ECE|Felicity|79|41|49|74|243|60.75
2050|EEE|Madeleine|83|55|91|99|328|82.00
2051|CIVIL88|Fiona|88|69|64|70|291|72.75
2052|ECE|Nicola|76|89|79|87|331|82.75
2053|CSE|Wanda|69|36|70|85|260|65.00
2054|ISE|Deirdre|70|55|76|90|291|72.75
2055|ECE|Sally|64|77|86|93|320|80.00
2056|EEE|Kimberly|84|61|81|80|306|76.50
2057|CIVIL84|Alexandra|84|40|73|89|286|71.50
2058|ECE|Wanda|80|79|99|83|341|85.25
2059|CSE|Alexandra|84|78|78|97|337|84.25
2060|ISE|Wendy|77|63|83|96|319|79.75
2061|ECE|Hannah|76|59|72|84|291|72.75
2062|EEE|Carolyn|67|79|45|83|274|68.50
2063|CIVIL97|Victoria|97|38|77|75|287|71.75
2064|ECE|Zoe|77|44|67|84|272|68.00
2065|CSE|Amanda|81|53|58|83|275|68.75
2066|ISE|Molly|73|72|65|86|296|74.00
2067|ECE|Donna|69|47|65|76|257|64.25
2068|EEE|Julia|77|38|79|89|283|70.75
2069|CIVIL62|Maria|62|37|94|77|270|67.50
2070|ECE|Vanessa|67|76|83|85|311|77.75
2071|CSE|Jessica|92|40|81|71|284|71.00
2072|ISE|Lillian|98|79|67|75|319|79.75
2073|ECE|Virginia|78|90|85|78|331|82.75
2074|EEE|Jennifer|85|72|79|96|332|83.00
2075|CIVIL80|Heather|80|51|88|70|289|72.25
2076|ECE|Grace|64|73|87|97|321|80.25
2077|CSE|Amanda|86|70|45|94|295|73.75
2078|ISE|Samantha|79|52|81|98|310|77.50
2079|ECE|Samantha|71|44|45|95|255|63.75
2080|EEE|Penelope|88|69|97|95|349|87.25
2081|CIVIL81|Gabrielle|81|80|47|72|280|70.00
2082|ECE|Rachel|70|55|36|86|247|61.75
2083|CSE|Melanie|63|68|49|85|265|66.25
2084|ISE|Virginia|72|54|70|99|295|73.75
2085|ECE|Gabrielle|86|41|73|95|295|73.75
2086|EEE|Emily|62|35|99|72|268|67.00
2087|CIVIL90|Diana|90|40|37|71|238|59.50
2088|ECE|Gabrielle|85|63|93|87|328|82.00
2089|CSE|Melanie|86|38|92|82|298|74.50
2090|ISE|Carolyn|84|71|41|81|277|69.25
2091|ECE|Ruth|96|38|87|85|306|76.50
2092|EEE|Natalie|83|63|88|90|324|81.00
2093|CIVIL90|Theresa|90|58|88|83|319|79.75
2094|ECE|Theresa|69|61|99|85|314|78.50
2095|CSE|Felicity|83|66|92|85|326|81.50
2096|ISE|Diana|60|39|42|78|219|54.75
2097|ECE|Rachel|65|54|48|88|255|63.75
2098|EEE|Carol|72|73|36|82|263|65.75
2099|CIVIL68|Felicity|68|57|72|81|278|69.50
2100|ECE|Amanda|89|70|81|70|310|77.50
2101|CSE|Sue|80|85|85|88|338|84.50
2102|ISE|Mary|67|87|92|81|327|81.75
2103|ECE|Ella|95|38|54|88|275|68.75
2104|EEE|Tracey|91|81|64|95|331|82.75
2105|CIVIL90|Heather|90|35|66|86|277|69.25
2106|ECE|Nicola|76|65|92|90|323|80.75
2107|CSE|Theresa|70|81|38|76|265|66.25
2108|ISE|Anna|81|39|85|83|288|72.00
2109|ECE|Melanie|70|58|60|71|259|64.75
2110|EEE|Elizabeth|65|39|83|91|278|69.50
2111|CIVIL87|Wendy|87|73|68|99|327|81.75
2112|ECE|Rachel|60|83|80|74|297|74.25
2113|CSE|Vanessa|79|70|86|75|310|77.50
2114|ISE|Lauren|86|69|80|89|324|81.00
2115|ECE|Victoria|94|63|83|77|317|79.25
2116|EEE|Alexandra|85|66|90|76|317|79.25
2117|CIVIL77|Emily|77|57|43|75|252|63.00
2118|ECE|Jessica|60|70|94|81|305|76.25
2119|CSE|Bernadette|68|42|94|79|283|70.75
2120|ISE|Mary|78|66|46|79|269|67.25
2121|ECE|Zoe|99|50|53|87|289|72.25
2122|EEE|Melanie|92|47|55|72|266|66.50
2123|CIVIL64|Lisa|64|44|51|88|247|61.75
2124|ECE|Faith|88|53|38|75|254|63.50
2125|CSE|Lisa|93|45|39|86|263|65.75
2126|ISE|Molly|72|73|63|94|302|75.50
2127|ECE|Carol|74|55|41|77|247|61.75
2128|EEE|Wendy|88|63|92|93|336|84.00
2129|CIVIL91|Pippa|91|62|86|99|338|84.50
2130|ECE|Una|64|49|50|91|254|63.50
2131|CSE|Dorothy|76|84|54|70|284|71.00
2132|ISE|Nicola|80|81|51|94|306|76.50
2133|ECE|Carol|76|73|63|81|293|73.25
2134|EEE|Lisa|60|72|54|91|277|69.25
2135|CIVIL63|Dorothy|63|89|89|79|320|80.00
2136|ECE|Theresa|72|60|68|76|276|69.00
2137|CSE|Diane|78|78|47|70|273|68.25
2138|ISE|Samantha|89|43|39|70|241|60.25
2139|ECE|Fiona|96|90|74|83|343|85.75
2140|EEE|Michelle|60|74|96|70|300|75.00
2141|CIVIL79|Kimberly|79|35|61|73|248|62.00
2142|ECE|Sophie|70|47|56|74|247|61.75
2143|CSE|Ella|86|70|95|89|340|85.00
2144|ISE|Felicity|94|75|78|81|328|82.00
2145|ECE|Carolyn|69|61|84|82|296|74.00
2146|EEE|Kylie|79|67|75|93|314|78.50
2147|CIVIL87|Dorothy|87|84|38|85|294|73.50
2148|ECE|Lily|69|81|89|87|326|81.50
2149|CSE|Sarah|97|74|88|74|333|83.25
2150|ISE|Audrey|96|39|62|98|295|73.75
2151|ECE|Sophie|95|90|48|85|318|79.50
2152|EEE|Deirdre|70|72|91|72|305|76.25
2153|CIVIL72|Hannah|72|66|37|90|265|66.25
2154|ECE|Ava|76|84|39|80|279|69.75
2155|CSE|Yvonne|79|89|67|98|333|83.25
2156|ISE|Faith|99|66|90|85|340|85.00
2157|ECE|Rose|99|76|84|98|357|89.25
2158|EEE|Kimberly|61|41|47|76|225|56.25
2159|CIVIL61|Andrea|61|61|95|72|289|72.25
2160|ECE|Natalie|77|77|77|95|326|81.50
2161|CSE|Pippa|91|76|58|71|296|74.00
2162|ISE|Bella|84|35|41|96|256|64.00
2163|ECE|Yvonne|82|48|66|94|290|72.50
2164|EEE|Pippa|97|88|81|95|361|90.25
2165|CIVIL95|Deirdre|95|57|65|83|300|75.00
2166|ECE|Lisa|82|68|73|96|319|79.75
2167|CSE|Donna|97|48|54|88|287|71.75
2168|ISE|Sally|67|90|76|70|303|75.75
2169|ECE|Jessica|93|49|35|98|275|68.75
2170|EEE|Penelope|61|71|42|98|272|68.00
